"x" "y" "pop"
348548.42045 6786733.09 1
348549.05045 6788183.45 2
348554.25045 6786713.92 4
348560.97044 6790782.74 4
348565.58045 6786714.33 2
348577.19044 6790713.28 3
348582.60044 6790446.42 3
348583.43044 6790691.98 3
348586.69044 6790711.24 3
348587.12044 6788263.15 1
348589.01044 6790788.11 3
348596.07044 6788270.63 2
348618.30044 6792537.32 2
348622.24044 6788381.79 1
348622.44044 6790694.46 2
348630.24044 6788349.52 3
348644.77044 6790250.69 1
348645.72044 6790220.54 1
348649.43044 6788382.39 1
348683.75045 6788235.79 2
348686.38044 6790699.21 1
348693.87044 6792829.12 1
348696.63045 6788237.31 2
348707.90045 6788243.14 1
348709.79044 6788319.65 3
348715.74044 6790108.8 1
348722.23045 6787997.81 3
348743.76044 6790642.51 2
348748.22044 6788365.84 3
348752.14044 6790086.75 1
348762.69044 6788326.27 4
348771.05044 6792549.57 2
348771.67044 6790607 2
348781.01044 6788328.59 3
348783.26044 6788357.01 4
348786.22044 6790116.26 2
348786.80044 6790170.05 1
348791.76045 6786029.12 4
348799.19045 6785932.87 25.5
348801.20045 6786028.72 2
348801.22045 6786095.07 5
348809.12045 6786094.74 4
348811.28045 6786027.39 3
348817.37045 6786015 62.5
348819.00045 6786094.13 5
348821.36045 6786026.99 2
348821.60045 6785915.05 5
348822.00045 6786111.62 78
348822.35045 6785923.46 5
348823.26045 6785931.72 3
348824.19045 6785941.57 4
348826.84045 6785962.41 101.5
348829.26045 6786093.52 2
348830.97044 6792334.68 6
348831.43045 6786025.96 4
348838.87045 6786092.65 4
348842.47045 6786025.56 4
348845.16045 6785914.85 4
348845.74045 6785923.92 3
348845.97045 6785932 4
348847.23045 6785940.26 6
348847.38044 6790099.23 3
348848.60045 6786090.35 5
348850.30044 6791212.38 1
348854.54045 6786023.56 5
348856.78045 6786165.28 94
348857.94044 6790093.1 2
348862.06045 6786083.38 4
348862.55045 6786179.24 4
348863.63045 6786189.54 2
348865.04045 6786196.79 3
348866.11045 6786205.99 4
348867.07044 6790086.33 1
348867.33045 6786212.83 3
348868.26045 6786222.35 4
348869.41045 6786230.19 2
348869.76045 6786242.26 4
348874.79045 6785575.9 1
348876.50045 6785587.24 3
348878.05045 6787935.83 7
348883.35045 6785597.68 2
348884.96045 6788017.57 3
348887.06045 6785734.79 2
348887.88045 6785943.76 5
348888.73045 6785727.86 4
348890.03045 6785920.43 4
348890.57045 6785964.26 4
348891.25045 6785749.24 2
348891.29045 6785570.15 2
348892.26045 6785740.23 3
348892.49045 6785909.63 3
348893.03045 6785580.74 2
348894.41045 6785754.55 5
348894.97045 6785763.6 2
348895.57045 6785934.19 3
348895.74045 6785604.64 2
348896.31045 6785956.4 4
348897.00045 6785620.93 1
348897.77045 6785774.9 3
348898.43045 6785781.44 2
348898.83045 6785636.59 1
348899.26045 6785916.19 3
348900.03045 6785593.63 1
348900.21045 6785795.28 3
348900.40045 6785879.82 4
348901.07045 6785655.72 2
348901.33045 6785852.28 5
348901.76045 6785786.78 3
348901.91045 6785866.59 1
348902.59045 6785808.83 5
348902.75045 6785614.64 1
348904.04045 6785800.81 4
348904.22045 6785559.72 3
348904.42045 6785949.4 3
348904.44045 6785630.47 3
348905.61045 6785647.27 2
348906.00045 6785823.23 4
348906.21045 6785896 2
348906.32045 6785814.47 3
348907.24045 6785925.51 4
348907.35045 6785855.72 4
348907.78045 6785943.68 4
348908.75045 6786018.6 2
348909.23045 6785603.05 5
348910.35045 6785877.65 1
348910.79045 6785568.98 5
348911.53045 6785619.55 2
348912.96045 6785864.95 1
348913.64045 6785636.2 3
348914.60045 6786072.86 4
348915.50045 6786001.41 71
348915.67045 6785888.64 3
348916.01045 6785653.81 4
348916.36045 6785612.69 1
348916.40045 6785558.44 5
348916.92044 6789554.3 1
348917.38045 6785629.58 4
348917.60045 6785911.81 1
348918.60045 6786017.99 2.5
348918.80045 6785578.95 1
348919.69044 6793970.79 2
348920.36045 6785935.29 3
348920.41045 6785646.18 1
348922.94045 6785954.24 1.5
348923.10045 6785906.01 2
348923.33045 6785600.57 2
348923.65045 6785569.92 1
348925.68045 6785589.82 3
348926.49045 6785703.35 3
348926.67045 6785851.56 2
348926.76045 6786177.1 4
348926.78045 6785927.1 1
348926.96045 6786070.85 2
348927.54044 6791190.89 2
348928.29045 6786017.22 4
348928.96044 6789933.92 1
348928.97045 6786186.56 5
348929.18045 6785874.45 4
348929.30045 6785844.96 4
348929.39045 6785548.08 4
348929.54045 6785651.96 1
348929.98045 6786198.18 3
348930.52045 6785610.7 1
348930.75045 6785960.55 2
348931.00045 6786208.88 3
348931.18045 6786231.23 4
348931.43045 6785564.47 1
348932.01045 6786221.12 1
348932.70045 6785934 3
348933.66045 6785580.77 3
348934.21045 6785861.18 2
348934.42045 6786243.05 4
348935.84045 6785600.03 1
348936.40045 6785558.33 1
348937.16045 6786255.1 4
348937.48045 6785885.97 3
348937.84045 6785946.35 4
348937.93045 6785922.17 2
348938.31045 6785574.02 2
348938.77045 6786016.46 3
348938.80045 6785849.32 1
348939.51045 6785635.35 2
348939.79045 6786070.24 5
348940.08045 6786152.78 74
348940.49045 6785589.99 2
348941.02045 6785864.58 3
348941.20045 6785873.33 3
348941.64045 6785651.6 4
348942.51045 6785609.38 2
348944.56045 6785707.5 3
348944.85045 6785714.71 4
348945.81045 6785644.82 2
348946.04045 6785721.64 2
348946.76045 6785884.2 4
348947.89045 6785563.06 16
348949.28045 6785908.47 4
348949.92045 6785597.84 1
348950.34045 6786015.69 5
348951.67045 6786068.39 3
348951.71045 6785931.95 3
348951.87045 6785615.93 3
348953.33045 6785901.68 3
348955.75045 6785955.3 2
348956.46045 6785607.24 4
348956.82044 6791879.44 2
348956.85045 6785918.85 3
348957.31045 6786174.39 3
348957.54045 6785846.33 2
348957.96045 6785625.57 4
348958.62045 6786183.43 4
348959.66045 6786196.24 4
348959.74045 6786206.22 3
348959.89045 6786014.61 3
348960.02045 6785942.96 3
348961.07045 6785646.31 2
348961.40045 6786216.83 4
348961.80045 6785907.88 3
348961.87045 6785596.03 3
348963.36045 6785841.76 6
348963.66045 6786226.49 3
348964.07045 6786238.35 4
348964.18045 6785614.79 4
348964.33045 6785930.43 5
348964.78045 6786249.91 2
348965.59045 6786065.9 4
348965.85045 6785857.21 3
348966.14045 6785633.28 1
348967.70045 6785872.47 2
348968.16045 6785606.11 5
348968.57045 6785649.61 5
348969.10045 6785942.21 3
348969.26045 6786013.84 5
348969.71045 6785918.18 1
348970.31045 6785845.2 4
348970.57045 6785625.04 3
348972.70045 6785642.02 3
348974.91045 6786264.82 2
348977.05045 6785880.48 6
348977.72045 6785856.06 3
348978.26045 6786062.95 6
348980.05045 6786012.76 1
348980.58045 6785874.7 6
348983.12045 6785928.06 4
348984.47045 6785904.48 1
348984.73045 6785578.67 37
348986.26045 6785898.03 2
348986.76045 6785951.95 4
348988.64045 6785915.49 3
348988.92045 6785642.82 209.5
348989.28045 6786011.99 7
348990.30045 6786061.25 3
348991.72045 6785939.15 5
348992.98045 6785903.03 2
348994.28045 6785842.26 4
348994.35045 6785866.51 4
348995.32045 6785861.37 4
348995.65045 6785926.81 2
348999.60045 6786011.08 2
349000.82045 6785878.16 3
349000.82045 6785914.02 2
349001.37045 6785938.62 4
349002.35045 6786054.38 6
349002.98044 6792513.52 3
349005.94045 6785859.92 71
349011.74045 6786166.92 4
349013.66045 6786177.31 4
349014.01045 6785916.46 59
349014.67045 6786188.01 1
349015.06045 6786198.72 4
349016.83045 6786274.46 2
349016.99045 6786210.02 2
349018.11045 6786004.29 67
349018.38044 6792395.95 1
349018.69045 6786231.74 4
349018.92045 6786221.02 4
349020.00045 6786242.43 4
349021.84044 6791895.58 3
349022.24045 6786253.42 3
349024.98045 6786085.38 83.5
349026.02045 6786099.46 71.5
349032.35045 6786136.17 41
349044.88045 6785641.43 37.5
349045.12045 6786125.5 49
349045.78045 6786219.88 88.5
349057.15044 6793485.05 2
349078.69044 6792533.25 2
349080.12045 6785769.44 74.5
349081.81045 6786045.89 159.5
349104.45045 6785715.56 258
349104.80045 6786149.91 137
349106.29045 6785979.25 142
349116.27044 6789247.65 1
349118.68044 6789287.01 3
349123.00044 6789255.83 1
349124.69044 6789237.72 1
349125.98044 6789312.22 4
349126.71044 6789396.61 1
349127.57044 6789344.76 1
349127.70044 6789354.3 1
349128.31044 6789383.58 5
349131.72044 6789302.43 4
349132.31044 6790438.48 2
349132.79044 6789283.33 1
349135.67782 6785866.06 3
349137.64044 6792531.18 3
349138.01045 6785866.23 8
349138.90044 6789365.27 1
349138.92045 6786109.65 45
349141.92044 6790437.5 2
349147.01044 6790402.72 1
349149.77045 6786011.72 75.5
349150.67044 6790436.69 3
349152.30044 6789258.45 2
349152.51044 6790522.69 5
349153.08044 6792577.31 3
349154.10045 6785441.45 2
349155.32044 6790422.32 2
349155.78044 6793074.77 2
349157.95044 6789365.96 3
349158.01044 6789297.65 2
349158.21044 6789288.99 2
349158.24045 6785630.55 62
349158.77044 6789338.05 2
349158.99044 6790437.23 5
349159.79045 6786179.15 145
349160.87044 6789306.18 1
349161.12044 6793478.03 3
349167.55044 6793120.76 2
349168.04044 6790437.1 4
349169.54044 6793936.53 1
349169.77045 6785461.38 2
349170.73044 6790385.44 2.5
349171.07044 6789308.02 1
349171.59044 6789343.23 5
349171.67044 6790370.01 5
349172.74044 6792983.4 2
349173.43044 6793987.45 2
349175.18044 6790401.95 2
349176.46044 6789292.5 3
349177.18044 6790435.4 1
349178.48044 6789256.05 2
349179.48044 6793587.5 2
349184.57044 6789346.12 1
349186.93044 6790432.87 2
349188.22044 6789296.16 1
349195.58044 6793372.83 3
349198.66044 6789306.28 3
349198.79044 6789295.09 1
349199.31044 6789348.22 1
349201.10044 6789253.82 1
349201.18044 6793473.97 2
349201.38045 6785965.19 120
349202.53044 6790365.79 5
349203.06044 6790372.08 2
349203.64044 6790381.39 2
349203.66044 6790631.56 22
349204.34044 6789365.3 2
349204.39044 6790391.18 2
349205.86044 6789296.73 7
349206.22045 6786685.93 1
349208.10044 6790470.31 76.5
349208.64045 6785470.78 2
349209.76044 6789264.72 9
349212.36045 6785739.5 166
349212.84044 6789301.21 1
349213.76044 6789348.77 4
349214.92044 6789363.05 5
349216.27044 6789317.46 4
349216.83044 6789289.55 2
349218.47045 6785481.13 2
349220.22044 6793455.12 1
349220.69044 6792551.45 2
349226.47044 6790344.75 2
349226.52045 6785912.22 99
349226.56044 6790625.46 108
349227.27045 6786548.27 8
349227.73044 6790693.05 76.5
349227.75045 6786103.02 99.5
349228.13044 6789181.26 12
349228.91044 6789165.97 1
349229.18044 6789104.46 2
349230.67044 6789092.49 2
349230.72044 6793938.27 1
349230.97044 6790410.73 22
349231.03044 6789252.88 2
349234.39044 6789372.53 2
349235.05044 6793427.39 5
349235.38044 6789135.83 1
349237.63044 6790507.34 109
349237.89044 6789103.98 2
349241.58044 6789094.42 2
349247.53044 6789372.77 1
349248.64045 6785869.04 97.5
349250.60044 6790390.79 2
349250.83044 6790380.1 1
349251.72044 6790337.72 5
349251.82044 6789249.81 2
349251.96044 6790643.07 29
349254.88044 6789221.64 3
349256.27044 6790368.59 2
349256.83044 6789374.6 2
349257.25044 6790338.53 2
349259.18044 6789169.75 2
349259.19044 6790576.09 64
349259.23045 6786609.05 2
349259.35044 6789208.15 2
349260.43045 6786690.89 3
349261.07044 6789352.92 2
349261.59044 6790545.67 19
349261.60044 6789182.4 1
349261.82044 6793859.31 2
349262.22044 6789146.22 1
349262.29044 6789124.95 1
349265.38044 6789275.8 1
349265.67044 6789100.06 1
349267.09044 6790357.38 3
349267.27044 6789376.31 3
349267.57045 6786587.75 2
349269.10044 6790683.74 83
349269.20045 6786119.28 77
349271.12044 6790764.01 7
349273.35045 6786532.86 44
349273.64044 6789353.95 2
349275.77044 6790348.56 1
349277.39044 6789377.81 1
349282.23044 6789114.53 2
349282.84044 6791523.81 1
349283.60044 6790317.1 2
349285.00045 6786585.88 3
349286.19044 6790347.16 8
349286.44044 6789379.63 3
349286.88044 6793437.07 1
349287.43045 6786635.31 4
349288.02044 6789353.65 2
349293.15044 6789269.89 1
349295.50045 6786581.04 2
349296.64044 6790118.29 4
349297.21045 6785582.52 5
349297.87044 6789382.27 4
349298.46045 6786628.6 2
349299.87044 6789357.02 3
349302.12044 6789274.06 5
349303.62045 6786696.64 3
349307.63044 6790431.09 79
349308.93044 6789365.59 1
349309.24045 6786622.59 6
349309.49044 6789384.66 3
349310.38044 6789275.94 4
349311.88045 6786569.09 2
349312.52044 6790302.64 5
349312.81044 6790162.91 6
349313.60044 6789131.82 17
349314.38045 6786688.76 3
349314.72045 6785605.19 1
349315.63044 6789353.36 4
349316.06044 6790369.44 42.5
349316.18044 6793833.02 3
349318.20044 6790514.89 3
349318.94044 6789385.52 3
349319.36044 6789440.89 69
349319.72045 6785732.72 2
349320.24044 6790124.04 1
349321.14045 6785593.55 3
349321.34045 6786616.44 4
349321.54044 6790092.44 3
349323.53044 6789368.97 2
349324.07044 6789318.68 109.5
349324.27044 6789279.27 2
349325.17045 6786561.61 2
349326.19045 6786682.85 4
349327.08045 6785814.36 4
349327.60045 6786664.11 2
349327.72044 6789386.76 3
349327.76044 6790186.52 2
349328.97044 6793322.28 4
349329.59045 6785572.87 1
349329.80045 6785723.74 2
349330.28044 6790864.33 2
349331.01044 6790292.92 5
349331.91045 6785745 2
349332.20044 6790879.56 2
349332.38045 6786611.29 4
349332.46045 6785775.88 5
349332.55045 6785751.45 5
349332.79045 6785680.24 2
349332.83044 6789373.43 2
349333.35045 6785690.37 4
349333.45044 6789277.95 2
349333.48044 6790116.91 2
349333.66044 6790896.78 2
349333.89045 6785609.94 1
349333.91045 6785700.5 4
349333.92045 6785764.46 3
349335.11045 6785669.85 1
349335.58045 6785831.26 2
349336.14044 6789387.11 4
349336.94044 6790069.46 2
349337.56044 6790645.75 123
349337.86045 6785653.32 4
349338.57045 6785847.52 3
349339.73044 6790153.92 1
349341.12045 6786697.24 4
349341.14045 6785858.69 3
349341.22044 6789359.91 1
349341.68045 6785811.12 1
349341.77044 6790662.07 45
349342.12045 6785870.7 1
349343.29044 6790443.01 12
349344.26045 6785891.32 2
349344.27045 6785900.18 1
349344.32044 6790052.73 2
349344.39045 6786604.86 2
349344.43045 6785751.2 2
349346.72045 6786666.83 2
349348.18045 6785929.54 2
349348.37044 6789279.53 3
349348.46045 6785942.45 2
349349.07044 6789376.29 1
349349.29044 6790283.7 2
349349.32045 6786569.59 1
349350.01045 6785955.25 2
349350.41044 6789370.12 3
349350.55045 6785911.79 2
349351.15045 6785809.4 1
349351.96044 6790116.38 1
349351.98045 6786647.9 2
349353.25044 6790344.34 65
349353.42045 6785748.73 3
349353.93045 6785966.35 3
349354.09045 6785596.43 1
349354.60045 6785977.52 1
349355.27045 6785825.58 2
349355.66044 6789282.31 3
349355.99045 6786599.72 4
349356.21044 6790567.88 44
349356.70044 6790153.22 2
349357.11045 6785992.58 2
349357.28045 6785839.71 2
349357.34044 6789407.68 2
349358.62045 6786008.49 2
349359.83045 6785854.65 2
349359.86045 6785621.29 1
349360.08044 6790610.81 38
349360.59045 6785640.82 3
349360.94045 6788142.51 5
349361.59044 6790067.5 1
349361.63045 6785869.46 2
349361.95044 6789401.24 2
349363.33044 6790829.5 1
349363.58044 6789281.16 4
349363.63044 6789366.55 4
349364.05045 6788134.38 4
349364.16045 6786023.89 2
349364.69045 6785658.88 2
349365.05045 6785810.34 2
349365.22045 6785749.41 3
349365.77044 6790817.53 1
349366.10044 6789391.99 2
349366.10045 6785671.87 2
349366.17045 6788124.96 3
349366.23044 6790052.73 5
349366.40045 6786674.59 1
349366.61045 6785591.64 2
349367.16045 6786651.24 2
349367.62045 6786039.1 2
349368.90044 6790903.15 3
349368.91045 6785881.48 3
349369.17045 6785925.12 2
349369.47045 6785683.89 1
349369.58045 6786592.98 4
349370.13045 6785911.71 2
349370.37044 6789125.41 2
349371.16045 6785935.76 2
349371.78045 6786053.05 5
349371.88045 6785704.52 2
349372.10045 6785895.58 1
349373.18045 6785945.72 5
349373.61044 6790115.4 4
349373.69044 6790754.95 45
349374.05045 6786100.22 1
349374.68044 6790132.56 1
349374.76045 6785966.43 3
349374.79045 6786068.73 2
349374.83044 6790660.62 150.5
349374.86044 6789218.03 2
349375.00044 6790085.58 1
349375.23044 6790146.57 2
349375.68045 6786109.15 2
349375.71044 6789204.49 1
349375.79044 6789287.38 4
349376.00044 6789370.94 2
349376.94044 6790069.68 2
349376.97045 6785757.61 4
349377.49045 6785693.42 4
349378.07044 6789416.74 4
349378.08045 6786665.12 3
349378.40044 6790522.05 158
349378.87045 6785955.69 2
349379.55044 6789408.98 4
349380.53044 6792455.31 1
349381.77044 6789149.2 4
349381.94044 6790448.75 86
349382.22044 6790863.09 4
349382.29044 6790828.14 2
349382.32045 6785989.48 2
349383.91044 6790880.4 3
349384.08045 6786654.42 1
349384.99045 6786000.94 5
349386.42044 6789366.37 2
349386.69045 6785975.75 1
349387.29044 6789211.25 1
349387.42044 6790265.37 4
349387.42045 6785583.79 1
349388.60044 6790037.85 2
349388.86045 6786132.67 2
349388.88045 6785712.68 5
349389.10045 6786011.12 7
349389.11044 6789287.95 2
349389.42045 6786022.31 1
349389.80045 6786125.68 2
349390.88044 6790302.2 2
349392.72044 6789162.4 16
349393.12044 6790149.07 4
349393.40045 6788064.5 4
349393.47045 6786643.96 3
349393.49045 6786106.51 1
349393.56044 6790084.85 5
349394.64044 6789388.02 1
349395.91045 6785835.24 3
349396.13044 6793999.06 1
349397.79045 6785854.2 3
349398.88044 6789207.33 3
349399.75045 6786633.53 5
349399.78044 6790301.84 2
349400.19044 6789371.24 1
349400.53045 6786154.01 6
349400.54044 6789379.99 2
349401.65045 6785547.66 4
349402.57045 6786100.62 2
349402.76045 6785881.31 4
349404.36045 6788074.18 3
349404.62044 6790897.85 4
349405.05045 6786621.66 2
349407.07044 6789208.27 3
349407.87044 6789252.1 20
349407.97044 6789352.61 2
349408.17044 6790300.45 5
349408.83044 6790710.84 43
349409.44044 6793992.08 4
349409.95044 6789287.15 3
349410.95045 6788078 2
349411.00045 6786092.49 2
349411.60045 6785805.06 1
349411.62045 6786135.32 8
349412.10045 6788147.37 3
349412.28044 6789235.13 1
349412.34045 6785545.59 4
349412.45045 6785602.81 3
349413.16045 6785870.59 2
349413.22045 6785818.41 3
349413.63044 6789224.94 2
349413.97044 6789214.86 1
349414.05045 6786172.59 5
349415.40044 6789196.06 3
349415.64044 6789151.45 11
349416.03045 6785493.21 2
349416.21044 6789332.82 1
349416.40044 6789277.72 2
349416.81044 6790817.96 2
349417.21045 6785619.11 5
349418.08044 6790378.97 86
349418.09044 6790041.43 2
349418.41044 6790834.82 1
349418.67044 6790858.44 4
349419.37045 6786537.42 13
349419.43044 6790053.63 2
349419.52044 6790079.33 4
349419.68044 6790874.11 1
349419.90044 6790064.69 2
349420.03045 6786682.91 45.5
349420.11045 6785705.3 3
349420.14044 6790090.42 2
349420.20045 6785578.85 3
349420.48045 6785562.31 4
349420.84045 6786084.28 2
349421.13044 6789312.77 4
349421.16045 6785889.95 2
349421.64045 6785635.16 2
349421.92044 6790260.04 2
349422.02045 6785912.64 2
349422.12045 6785900.45 1
349422.65045 6786128.66 3
349423.17045 6788152.63 5
349423.74045 6788084.9 4
349423.94045 6785925.49 1
349423.97045 6785872.53 2
349424.29044 6790289.42 2
349424.52044 6790297.54 1
349424.60044 6789378.87 21
349425.31045 6785939.04 2
349425.66044 6789429.12 9
349426.25045 6786007.29 1
349426.25045 6788108.83 4
349426.26044 6790304.64 2
349427.17044 6792825.23 7
349427.18044 6790338.16 21
349427.40044 6789177.86 2
349427.75045 6785950.05 2
349428.08044 6790857.62 1
349428.11045 6785981.06 1
349428.38045 6785827.97 1
349428.66044 6789298.28 1
349428.84044 6790871.58 2
349429.01045 6785965.87 4
349429.10044 6790123.45 3
349429.27045 6786075.44 2
349429.35045 6785650.84 3
349430.11045 6785745.62 2
349430.22045 6788154.95 1
349430.35044 6789154.31 2
349430.36044 6790888.04 2
349431.76044 6793987.43 4
349432.07044 6790819.59 2
349432.15045 6788088.54 3
349432.99045 6786564.82 13
349433.20045 6785614.57 4
349433.40044 6790135.97 4
349433.40045 6785869.92 1
349433.76045 6786122.36 2
349434.80045 6786185.11 1
349434.89045 6785666.76 3
349435.11045 6788111.54 5
349435.97044 6790577.74 113
349436.40044 6789348.69 12
